run_id,signal_index,log_time,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,symbol,symbol_id,signal_role,action,side,reduce_only,signal_position_id,raw_price,local_order_id,request_sequence,request_send_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,exchange_order_id,order_role,order_position_id,position_event,position_direction,order_price,price_tick,slippage_ticks,quantity,status,cumulative_filled_quantity,average_fill_price,exec_slippage_ticks,ack_rtt_ns,order_finished_local_ns,warnings
bitget_lead_lag_top20_highspeed_20260715T154837Z,177,2026-07-15 16:57:34.539896012,kBinance,211,1784134654539000000,1784134654539894332,1784134654539894777,1784134654539895856,1784134654539000000,1784134654539894332,11055336849447,895856,1784134654539000000,1784134654539720202,370790653041,895856,H_USDT,211,kLead,kOpenLong,kBuy,false,0,0.05965,432345564227567674,,1784134654539912361,445,1079,16505,18029,1461332146079281153,entry,11,kEntrySubmit,kLong,0.05967,1e-05,2,88,kCancelled,0,0,,2259344,1784134654543922093,
bitget_lead_lag_top20_highspeed_20260715T154837Z,178,2026-07-15 17:01:48.928006824,kBinance,411,1784134908927000000,1784134908928004864,1784134908928005215,1784134908928006613,1784134908927000000,1784134908928004864,11055364279985,1006613,1784134908926000000,1784134908926747711,370792307578,2006613,TAC_USDT,411,kLead,kOpenLong,kBuy,false,0,0.002872,432345564227567675,,1784134908928025065,351,1398,18452,20201,1461333213059887107,entry,9,kEntrySubmit,kLong,0.002873,1e-06,1,1831,kCancelled,0,0,,2715260,1784134908932743487,
bitget_lead_lag_top20_highspeed_20260715T154837Z,179,2026-07-15 17:03:09.789101355,kBinance,347,1784134989788000000,1784134989789099705,1784134989789100062,1784134989789101059,1784134989788000000,1784134989789099705,11055373478618,1101059,1784134989788000000,1784134989789056119,657523016665,1101059,RAVE_USDT,347,kLead,kOpenLong,kBuy,false,0,0.28375,432345564227567676,,1784134989789118512,357,997,17453,18807,1461333552215502859,entry,7,kEntrySubmit,kLong,0.28381,1e-05,6,18,kCancelled,0,0,,2311149,1784134989793644299,
bitget_lead_lag_top20_highspeed_20260715T154837Z,180,2026-07-15 17:03:18.077489070,kBinance,449,1784134998076000000,1784134998077487267,1784134998077487606,1784134998077488645,1784134998076000000,1784134998077487267,11055374570276,1488645,1784134995885000000,1784134995885799112,370792883898,2192488645,VELVET_USDT,449,kLead,kOpenShort,kSell,false,0,0.52017,0,,,339,1039,,,,entry,0,,,0.52005,1e-05,11,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,181,2026-07-15 17:03:18.077500718,kBinance,449,1784134998076000000,1784134998077500110,1784134998077500286,1784134998077500652,1784134998076000000,1784134998077500110,11055374570327,1500652,1784134995885000000,1784134995885799112,370792883898,2192500652,VELVET_USDT,449,kLead,kOpenShort,kSell,false,0,0.52017,0,,,176,366,,,,entry,0,,,0.52005,1e-05,11,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,182,2026-07-15 17:03:18.078118060,kBinance,449,1784134998077000000,1784134998078117107,1784134998078117630,1784134998078118000,1784134998077000000,1784134998078117107,11055374570445,1118000,1784134998077000000,1784134998078072035,370792896382,1118000,VELVET_USDT,449,kLead,kOpenShort,kSell,false,0,0.52017,432345564227567677,,1784134998078131450,523,370,13450,14343,1461333586982088719,entry,13,kEntrySubmit,kShort,0.52005,1e-05,11,10,kCancelled,0,0,,2368550,1784134998082498380,
bitget_lead_lag_top20_highspeed_20260715T154837Z,183,2026-07-15 17:05:45.789567901,kBinance,67,1784135145788000000,1784135145789566000,1784135145789566207,1784135145789567433,1784135145788000000,1784135145789566000,11055391207217,1567433,1784135145443000000,1784135145444048772,370793790059,346567433,BAS_USDT,67,kLead,kOpenShort,kSell,false,0,0.024752,0,,,207,1226,,,,entry,0,,,0.024747,1e-06,5,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,184,2026-07-15 17:05:45.790023418,kBinance,67,1784135145789000000,1784135145790022606,1784135145790022940,1784135145790023351,1784135145789000000,1784135145790022606,11055391207348,1023351,1784135145443000000,1784135145444048772,370793790059,347023351,BAS_USDT,67,kLead,kOpenShort,kSell,false,0,0.024752,0,,,334,411,,,,entry,0,,,0.024747,1e-06,5,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,185,2026-07-15 17:05:45.790574158,kBinance,67,1784135145790000000,1784135145790573404,1784135145790573770,1784135145790574103,1784135145790000000,1784135145790573404,11055391207402,574103,1784135145443000000,1784135145444048772,370793790059,347574103,BAS_USDT,67,kLead,kOpenShort,kSell,false,0,0.024752,0,,,366,333,,,,entry,0,,,0.024747,1e-06,5,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,186,2026-07-15 17:05:45.791057343,kBinance,67,1784135145790000000,1784135145791056646,1784135145791057063,1784135145791057285,1784135145790000000,1784135145791056646,11055391207442,1057285,1784135145443000000,1784135145444048772,370793790059,348057285,BAS_USDT,67,kLead,kOpenShort,kSell,false,0,0.024752,0,,,417,222,,,,entry,0,,,0.024747,1e-06,5,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,187,2026-07-15 17:05:45.791569772,kBinance,67,1784135145790000000,1784135145791569086,1784135145791569454,1784135145791569715,1784135145790000000,1784135145791569086,11055391207481,1569715,1784135145443000000,1784135145444048772,370793790059,348569715,BAS_USDT,67,kLead,kOpenShort,kSell,false,0,0.024752,0,,,368,261,,,,entry,0,,,0.024747,1e-06,5,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,188,2026-07-15 17:05:45.791570720,kBinance,67,1784135145790000000,1784135145791569479,1784135145791570329,1784135145791570663,1784135145790000000,1784135145791569479,11055391207483,1570663,1784135145443000000,1784135145444048772,370793790059,348570663,BAS_USDT,67,kLead,kOpenShort,kSell,false,0,0.024752,0,,,850,334,,,,entry,0,,,0.024747,1e-06,5,0,kRejected,,,,,,
