run_id,symbol,local_order_id,text_order_id,request_sequence,order_role,action,side,reduce_only,time_in_force,status,finish_reason,raw_price,order_price,price_tick,order_offset_ticks,quantity,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,signal_lag_id,ack_lag_id,accepted_lag_id,cancelled_lag_id,filled_lag_id,unknown_result_lag_id,terminal_stage,terminal_lag_id,category,signal_found,signal_exchange_ns,signal_local_ns,signal_bid_price,signal_bid_volume,signal_ask_price,signal_ask_volume,signal_contra_price,signal_contra_volume,signal_marketable,signal_margin_ticks,ack_found,ack_exchange_ns,ack_local_ns,ack_bid_price,ack_bid_volume,ack_ask_price,ack_ask_volume,ack_contra_price,ack_contra_volume,ack_marketable,ack_margin_ticks,accepted_found,accepted_exchange_ns,accepted_local_ns,accepted_bid_price,accepted_bid_volume,accepted_ask_price,accepted_ask_volume,accepted_contra_price,accepted_contra_volume,accepted_marketable,accepted_margin_ticks,cancelled_found,cancelled_exchange_ns,cancelled_local_ns,cancelled_bid_price,cancelled_bid_volume,cancelled_ask_price,cancelled_ask_volume,cancelled_contra_price,cancelled_contra_volume,cancelled_marketable,cancelled_margin_ticks,filled_found,filled_exchange_ns,filled_local_ns,filled_bid_price,filled_bid_volume,filled_ask_price,filled_ask_volume,filled_contra_price,filled_contra_volume,filled_marketable,filled_margin_ticks,terminal_found,terminal_exchange_ns,terminal_local_ns,terminal_bid_price,terminal_bid_volume,terminal_ask_price,terminal_ask_volume,terminal_contra_price,terminal_contra_volume,terminal_marketable,terminal_margin_ticks,signal_to_ack_start_id,signal_to_ack_end_id,signal_to_ack_start_exclusive,signal_to_ack_valid,signal_to_ack_records,signal_to_ack_marketable_records,signal_to_ack_first_marketable_id,signal_to_ack_first_marketable_local_ns,signal_to_ack_first_marketable_contra_price,signal_to_ack_last_marketable_id,signal_to_ack_last_marketable_local_ns,signal_to_ack_last_marketable_contra_price,signal_to_ack_best_contra_price,signal_to_ack_best_margin_ticks,signal_to_terminal_start_id,signal_to_terminal_end_id,signal_to_terminal_start_exclusive,signal_to_terminal_valid,signal_to_terminal_records,signal_to_terminal_marketable_records,signal_to_terminal_first_marketable_id,signal_to_terminal_first_marketable_local_ns,signal_to_terminal_first_marketable_contra_price,signal_to_terminal_last_marketable_id,signal_to_terminal_last_marketable_local_ns,signal_to_terminal_last_marketable_contra_price,signal_to_terminal_best_contra_price,signal_to_terminal_best_margin_ticks,ack_to_terminal_start_id,ack_to_terminal_end_id,ack_to_terminal_start_exclusive,ack_to_terminal_valid,ack_to_terminal_records,ack_to_terminal_marketable_records,ack_to_terminal_first_marketable_id,ack_to_terminal_first_marketable_local_ns,ack_to_terminal_first_marketable_contra_price,ack_to_terminal_last_marketable_id,ack_to_terminal_last_marketable_local_ns,ack_to_terminal_last_marketable_contra_price,ack_to_terminal_best_contra_price,ack_to_terminal_best_margin_ticks,after_ack_to_terminal_start_id,after_ack_to_terminal_end_id,after_ack_to_terminal_start_exclusive,after_ack_to_terminal_valid,after_ack_to_terminal_records,after_ack_to_terminal_marketable_records,after_ack_to_terminal_first_marketable_id,after_ack_to_terminal_first_marketable_local_ns,after_ack_to_terminal_first_marketable_contra_price,after_ack_to_terminal_last_marketable_id,after_ack_to_terminal_last_marketable_local_ns,after_ack_to_terminal_last_marketable_contra_price,after_ack_to_terminal_best_contra_price,after_ack_to_terminal_best_margin_ticks,accepted_to_terminal_start_id,accepted_to_terminal_end_id,accepted_to_terminal_start_exclusive,accepted_to_terminal_valid,accepted_to_terminal_records,accepted_to_terminal_marketable_records,accepted_to_terminal_first_marketable_id,accepted_to_terminal_first_marketable_local_ns,accepted_to_terminal_first_marketable_contra_price,accepted_to_terminal_last_marketable_id,accepted_to_terminal_last_marketable_local_ns,accepted_to_terminal_last_marketable_contra_price,accepted_to_terminal_best_contra_price,accepted_to_terminal_best_margin_ticks,after_accepted_to_terminal_start_id,after_accepted_to_terminal_end_id,after_accepted_to_terminal_start_exclusive,after_accepted_to_terminal_valid,after_accepted_to_terminal_records,after_accepted_to_terminal_marketable_records,after_accepted_to_terminal_first_marketable_id,after_accepted_to_terminal_first_marketable_local_ns,after_accepted_to_terminal_first_marketable_contra_price,after_accepted_to_terminal_last_marketable_id,after_accepted_to_terminal_last_marketable_local_ns,after_accepted_to_terminal_last_marketable_contra_price,after_accepted_to_terminal_best_contra_price,after_accepted_to_terminal_best_margin_ticks
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712261,t-288230376151712261,518,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.36174,0.3617,1e-05,4,27,0,27,27,0,0,0,1781880848159014514,1781880848163933960,1781880848165326220,2253787854,2253787948,2253787970,2253787970,,,cancelled,2253787970,marketable_signal_to_ack_only,true,1781880848157148000,1781880848157338382,0.36174,4,0.36181,25,0.36174,4,true,4,true,1781880848163581000,1781880848163822790,0.3611,25,0.36138,25,0.3611,25,false,-60,true,1781880848164593000,1781880848164771314,0.36116,24,0.36139,25,0.36116,24,false,-54,true,1781880848164593000,1781880848164771314,0.36116,24,0.36139,25,0.36116,24,false,-54,false,,,,,,,,,false,,true,1781880848164593000,1781880848164771314,0.36116,24,0.36139,25,0.36116,24,false,-54,2253787854,2253787948,false,true,5,2,2253787854,1781880848157338382,0.36174,2253787868,1781880848159318296,0.36174,0.36174,4,2253787854,2253787970,false,true,6,2,2253787854,1781880848157338382,0.36174,2253787868,1781880848159318296,0.36174,0.36174,4,2253787948,2253787970,false,true,2,0,,,,,,,0.36116,-54,2253787948,2253787970,true,true,1,0,,,,,,,0.36116,-54,2253787970,2253787970,false,true,1,0,,,,,,,0.36116,-54,2253787970,2253787970,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712263,t-288230376151712263,520,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.36038,0.36034,1e-05,4,27,0,27,27,0,0,0,1781880923412528493,1781880923413180500,1781880923414675510,2253798807,2253798832,2253798868,2253798868,,,cancelled,2253798868,marketable_signal_to_ack_only,true,1781880923408726000,1781880923408969312,0.36038,8,0.3606,24,0.36038,8,true,4,true,1781880923412894000,1781880923413104240,0.3601,8,0.36015,24,0.3601,8,false,-24,true,1781880923414012000,1781880923414222069,0.35963,8,0.35987,125,0.35963,8,false,-71,true,1781880923414012000,1781880923414222069,0.35963,8,0.35987,125,0.35963,8,false,-71,false,,,,,,,,,false,,true,1781880923414012000,1781880923414222069,0.35963,8,0.35987,125,0.35963,8,false,-71,2253798807,2253798832,false,true,2,1,2253798807,1781880923408969312,0.36038,2253798807,1781880923408969312,0.36038,0.36038,4,2253798807,2253798868,false,true,3,1,2253798807,1781880923408969312,0.36038,2253798807,1781880923408969312,0.36038,0.36038,4,2253798832,2253798868,false,true,2,0,,,,,,,0.3601,-24,2253798832,2253798868,true,true,1,0,,,,,,,0.35963,-71,2253798868,2253798868,false,true,1,0,,,,,,,0.35963,-71,2253798868,2253798868,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712264,t-288230376151712264,521,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.36112,0.36116,1e-05,4,27,0,27,27,0,0,0,1781880925954046046,1781880925954663673,1781880925958621322,2253801423,2253801423,2253801480,2253801576,,,cancelled,2253801576,marketable_at_ack_stage_only,true,1781880925953778000,1781880925953996392,0.36095,8,0.36112,20,0.36112,20,true,3.99999999999,true,1781880925953778000,1781880925953996392,0.36095,8,0.36112,20,0.36112,20,true,3.99999999999,true,1781880925954764000,1781880925955002561,0.36118,12,0.36149,57,0.36149,57,false,-33,true,1781880925958230000,1781880925958430190,0.36129,63,0.36137,22,0.36137,22,false,-21,false,,,,,,,,,false,,true,1781880925958230000,1781880925958430190,0.36129,63,0.36137,22,0.36137,22,false,-21,2253801423,2253801423,false,true,1,1,2253801423,1781880925953996392,0.36112,2253801423,1781880925953996392,0.36112,0.36112,3.99999999999,2253801423,2253801576,false,true,5,1,2253801423,1781880925953996392,0.36112,2253801423,1781880925953996392,0.36112,0.36112,3.99999999999,2253801423,2253801576,false,true,5,1,2253801423,1781880925953996392,0.36112,2253801423,1781880925953996392,0.36112,0.36112,3.99999999999,2253801423,2253801576,true,true,4,0,,,,,,,0.36137,-21,2253801480,2253801576,false,true,4,0,,,,,,,0.36137,-21,2253801480,2253801576,true,true,3,0,,,,,,,0.36137,-21
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712265,t-288230376151712265,522,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.36153,0.36149,1e-05,4,27,0,27,27,0,0,0,1781880926147461175,1781880926148091820,1781880926149288299,2253801911,2253801928,2253801953,2253801953,,,cancelled,2253801953,marketable_signal_to_ack_only,true,1781880926146382000,1781880926146642141,0.36153,7,0.36161,22,0.36153,7,true,4,true,1781880926147419000,1781880926147611390,0.36118,8,0.36154,44,0.36118,8,false,-31,true,1781880926148555000,1781880926148749040,0.36112,8,0.36135,79,0.36112,8,false,-37,true,1781880926148555000,1781880926148749040,0.36112,8,0.36135,79,0.36112,8,false,-37,false,,,,,,,,,false,,true,1781880926148555000,1781880926148749040,0.36112,8,0.36135,79,0.36112,8,false,-37,2253801911,2253801928,false,true,2,1,2253801911,1781880926146642141,0.36153,2253801911,1781880926146642141,0.36153,0.36153,4,2253801911,2253801953,false,true,3,1,2253801911,1781880926146642141,0.36153,2253801911,1781880926146642141,0.36153,0.36153,4,2253801928,2253801953,false,true,2,0,,,,,,,0.36118,-31,2253801928,2253801953,true,true,1,0,,,,,,,0.36112,-37,2253801953,2253801953,false,true,1,0,,,,,,,0.36112,-37,2253801953,2253801953,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712271,t-288230376151712271,528,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.3557,0.35566,1e-05,4,28,0,28,28,0,0,0,1781881563849609777,1781881563850364621,1781881563852613139,2253912445,2253912489,2253912549,2253912623,,,cancelled,2253912623,marketable_signal_to_ack_only,true,1781881563848858000,1781881563849041756,0.3557,19,0.35581,8,0.3557,19,true,4,true,1781881563849877000,1781881563850081971,0.3555,2,0.35565,30,0.3555,2,false,-16,true,1781881563850909000,1781881563851159204,0.35488,154,0.35521,139,0.35488,154,false,-78,true,1781881563851986000,1781881563852184970,0.355,8,0.35551,122,0.355,8,false,-66,false,,,,,,,,,false,,true,1781881563851986000,1781881563852184970,0.355,8,0.35551,122,0.355,8,false,-66,2253912445,2253912489,false,true,2,1,2253912445,1781881563849041756,0.3557,2253912445,1781881563849041756,0.3557,0.3557,4,2253912445,2253912623,false,true,4,1,2253912445,1781881563849041756,0.3557,2253912445,1781881563849041756,0.3557,0.3557,4,2253912489,2253912623,false,true,3,0,,,,,,,0.3555,-16,2253912489,2253912623,true,true,2,0,,,,,,,0.355,-66,2253912549,2253912623,false,true,2,0,,,,,,,0.355,-66,2253912549,2253912623,true,true,1,0,,,,,,,0.355,-66
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712276,t-288230376151712276,533,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35738,0.35734,1e-05,4,27,0,27,27,0,0,0,1781882056782488886,1781882056783096096,1781882056789503353,2253992606,2253992647,2253992708,2253992947,,,cancelled,2253992947,marketable_signal_to_ack_only,true,1781882056781674000,1781882056781916697,0.35738,4,0.35753,28,0.35738,4,true,4,true,1781882056782582000,1781882056782805346,0.35674,8,0.35735,28,0.35674,8,false,-60,true,1781882056783605000,1781882056783825484,0.35613,107,0.35712,193,0.35613,107,false,-121,true,1781882056788379000,1781882056788587447,0.35674,20,0.35692,107,0.35674,20,false,-60,false,,,,,,,,,false,,true,1781882056788379000,1781882056788587447,0.35674,20,0.35692,107,0.35674,20,false,-60,2253992606,2253992647,false,true,2,1,2253992606,1781882056781916697,0.35738,2253992606,1781882056781916697,0.35738,0.35738,4,2253992606,2253992947,false,true,7,1,2253992606,1781882056781916697,0.35738,2253992606,1781882056781916697,0.35738,0.35738,4,2253992647,2253992947,false,true,6,0,,,,,,,0.35674,-60,2253992647,2253992947,true,true,5,0,,,,,,,0.35674,-60,2253992708,2253992947,false,true,5,0,,,,,,,0.35674,-60,2253992708,2253992947,true,true,4,0,,,,,,,0.35674,-60
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712283,t-288230376151712283,540,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.36152,0.36156,1e-05,4,27,0,27,27,0,0,0,1781882280472165325,1781882280472762391,1781882280476784375,2254041541,2254041541,2254041629,2254041865,,,cancelled,2254041865,marketable_at_ack_stage_only,true,1781882280471833000,1781882280472040030,0.36132,21,0.36152,65,0.36152,65,true,4,true,1781882280471833000,1781882280472040030,0.36132,21,0.36152,65,0.36152,65,true,4,true,1781882280472935000,1781882280473139029,0.36148,21,0.36192,65,0.36192,65,false,-36,true,1781882280475972000,1781882280476190000,0.36183,10,0.36188,5,0.36188,5,false,-32,false,,,,,,,,,false,,true,1781882280475972000,1781882280476190000,0.36183,10,0.36188,5,0.36188,5,false,-32,2254041541,2254041541,false,true,1,1,2254041541,1781882280472040030,0.36152,2254041541,1781882280472040030,0.36152,0.36152,4,2254041541,2254041865,false,true,4,1,2254041541,1781882280472040030,0.36152,2254041541,1781882280472040030,0.36152,0.36152,4,2254041541,2254041865,false,true,4,1,2254041541,1781882280472040030,0.36152,2254041541,1781882280472040030,0.36152,0.36152,4,2254041541,2254041865,true,true,3,0,,,,,,,0.36188,-32,2254041629,2254041865,false,true,3,0,,,,,,,0.36188,-32,2254041629,2254041865,true,true,2,0,,,,,,,0.36188,-32
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712284,t-288230376151712284,541,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.36183,0.36179,1e-05,4,27,0,27,27,0,0,0,1781882280476984225,1781882280477523978,1781882280479011648,2254041865,2254041932,2254041956,2254041956,,,cancelled,2254041956,marketable_signal_to_ack_only,true,1781882280475972000,1781882280476190000,0.36183,10,0.36188,5,0.36183,10,true,4,true,1781882280477077000,1781882280477259742,0.36153,65,0.36172,20,0.36153,65,false,-26,true,1781882280478005000,1781882280478230406,0.36132,20,0.36172,40,0.36132,20,false,-47,true,1781882280478005000,1781882280478230406,0.36132,20,0.36172,40,0.36132,20,false,-47,false,,,,,,,,,false,,true,1781882280478005000,1781882280478230406,0.36132,20,0.36172,40,0.36132,20,false,-47,2254041865,2254041932,false,true,2,1,2254041865,1781882280476190000,0.36183,2254041865,1781882280476190000,0.36183,0.36183,4,2254041865,2254041956,false,true,3,1,2254041865,1781882280476190000,0.36183,2254041865,1781882280476190000,0.36183,0.36183,4,2254041932,2254041956,false,true,2,0,,,,,,,0.36153,-26,2254041932,2254041956,true,true,1,0,,,,,,,0.36132,-47,2254041956,2254041956,false,true,1,0,,,,,,,0.36132,-47,2254041956,2254041956,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712292,t-288230376151712292,549,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.36034,0.36038,1e-05,4,27,0,27,27,0,0,0,1781882715554797983,1781882715555470788,1781882715567793753,2254109235,2254109304,,2254109644,,,cancelled,2254109644,marketable_signal_to_ack_only,true,1781882715541030000,1781882715541245891,0.36019,34,0.36034,21,0.36034,21,true,3.99999999999,true,1781882715554920000,1781882715555134657,0.36062,2,0.36063,8,0.36063,8,false,-25,false,,,,,,,,,false,,true,1781882715566947000,1781882715567199549,0.36062,8,0.36069,30,0.36069,30,false,-31,false,,,,,,,,,false,,true,1781882715566947000,1781882715567199549,0.36062,8,0.36069,30,0.36069,30,false,-31,2254109235,2254109304,false,true,2,1,2254109235,1781882715541245891,0.36034,2254109235,1781882715541245891,0.36034,0.36034,3.99999999999,2254109235,2254109644,false,true,8,1,2254109235,1781882715541245891,0.36034,2254109235,1781882715541245891,0.36034,0.36034,3.99999999999,2254109304,2254109644,false,true,7,0,,,,,,,0.36063,-25,2254109304,2254109644,true,true,6,0,,,,,,,0.36069,-31,,2254109644,false,false,0,0,,,,,,,,,,2254109644,true,false,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712322,t-288230376151712322,579,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35845,0.35849,1e-05,4,27,0,27,27,0,0,0,1781884919794988118,1781884919795612800,1781884919797060001,2254371705,2254371705,2254371741,2254371741,,,cancelled,2254371741,marketable_after_ack_before_cancelled,true,1781884919794532000,1781884919794739558,0.35834,5,0.35845,18,0.35845,18,true,3.99999999999,true,1781884919794532000,1781884919794739558,0.35834,5,0.35845,18,0.35845,18,true,3.99999999999,true,1781884919796647000,1781884919796849462,0.35846,2,0.35858,6,0.35858,6,false,-9,true,1781884919796647000,1781884919796849462,0.35846,2,0.35858,6,0.35858,6,false,-9,false,,,,,,,,,false,,true,1781884919796647000,1781884919796849462,0.35846,2,0.35858,6,0.35858,6,false,-9,2254371705,2254371705,false,true,1,1,2254371705,1781884919794739558,0.35845,2254371705,1781884919794739558,0.35845,0.35845,3.99999999999,2254371705,2254371741,false,true,3,2,2254371705,1781884919794739558,0.35845,2254371728,1781884919795810779,0.35849,0.35845,3.99999999999,2254371705,2254371741,false,true,3,2,2254371705,1781884919794739558,0.35845,2254371728,1781884919795810779,0.35849,0.35845,3.99999999999,2254371705,2254371741,true,true,2,1,2254371728,1781884919795810779,0.35849,2254371728,1781884919795810779,0.35849,0.35849,-5.55111512313e-12,2254371741,2254371741,false,true,1,0,,,,,,,0.35858,-9,2254371741,2254371741,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712323,t-288230376151712323,580,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35646,0.3565,1e-05,4,28,0,28,28,0,0,0,1781884922473002930,1781884922473576348,1781884922475035590,2254377736,2254377779,2254377813,2254377813,,,cancelled,2254377813,marketable_signal_to_ack_only,true,1781884922471706000,1781884922471888455,0.3561,18,0.35646,79,0.35646,79,true,3.99999999999,true,1781884922472804000,1781884922473022503,0.35647,10,0.35659,6,0.35659,6,false,-9,true,1781884922473857000,1781884922474050234,0.35664,70,0.35672,8,0.35672,8,false,-22,true,1781884922473857000,1781884922474050234,0.35664,70,0.35672,8,0.35672,8,false,-22,false,,,,,,,,,false,,true,1781884922473857000,1781884922474050234,0.35664,70,0.35672,8,0.35672,8,false,-22,2254377736,2254377779,false,true,2,1,2254377736,1781884922471888455,0.35646,2254377736,1781884922471888455,0.35646,0.35646,3.99999999999,2254377736,2254377813,false,true,3,1,2254377736,1781884922471888455,0.35646,2254377736,1781884922471888455,0.35646,0.35646,3.99999999999,2254377779,2254377813,false,true,2,0,,,,,,,0.35659,-9,2254377779,2254377813,true,true,1,0,,,,,,,0.35672,-22,2254377813,2254377813,false,true,1,0,,,,,,,0.35672,-22,2254377813,2254377813,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712342,t-288230376151712342,599,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.36516,0.36512,1e-05,4,27,0,27,27,0,0,0,1781885707356808162,1781885707357594628,1781885707360701961,2254572927,2254572927,2254572945,2254572984,,,cancelled,2254572984,marketable_at_ack_stage_only,true,1781885707356313000,1781885707356509099,0.36516,20,0.36526,23,0.36516,20,true,4,true,1781885707356313000,1781885707356509099,0.36516,20,0.36526,23,0.36516,20,true,4,true,1781885707358391000,1781885707358596333,0.3651,20,0.36517,18,0.3651,20,false,-2,true,1781885707359812000,1781885707360044570,0.365,34,0.36517,18,0.365,34,false,-12,false,,,,,,,,,false,,true,1781885707359812000,1781885707360044570,0.365,34,0.36517,18,0.365,34,false,-12,2254572927,2254572927,false,true,1,1,2254572927,1781885707356509099,0.36516,2254572927,1781885707356509099,0.36516,0.36516,4,2254572927,2254572984,false,true,3,1,2254572927,1781885707356509099,0.36516,2254572927,1781885707356509099,0.36516,0.36516,4,2254572927,2254572984,false,true,3,1,2254572927,1781885707356509099,0.36516,2254572927,1781885707356509099,0.36516,0.36516,4,2254572927,2254572984,true,true,2,0,,,,,,,0.3651,-2,2254572945,2254572984,false,true,2,0,,,,,,,0.3651,-2,2254572945,2254572984,true,true,1,0,,,,,,,0.365,-12
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712344,t-288230376151712344,601,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35988,0.35984,1e-05,4,27,0,27,27,0,0,0,1781885810154564586,1781885810155202259,1781885810156216670,2254595742,2254595769,2254595782,2254595782,,,cancelled,2254595782,marketable_signal_to_ack_only,true,1781885810153699000,1781885810153915484,0.35988,10,0.35991,30,0.35988,10,true,4,true,1781885810154785000,1781885810154975221,0.35972,121,0.35991,385,0.35972,121,false,-12,true,1781885810155810000,1781885810156025833,0.35959,7,0.35965,56,0.35959,7,false,-25,true,1781885810155810000,1781885810156025833,0.35959,7,0.35965,56,0.35959,7,false,-25,false,,,,,,,,,false,,true,1781885810155810000,1781885810156025833,0.35959,7,0.35965,56,0.35959,7,false,-25,2254595742,2254595769,false,true,2,1,2254595742,1781885810153915484,0.35988,2254595742,1781885810153915484,0.35988,0.35988,4,2254595742,2254595782,false,true,3,1,2254595742,1781885810153915484,0.35988,2254595742,1781885810153915484,0.35988,0.35988,4,2254595769,2254595782,false,true,2,0,,,,,,,0.35972,-12,2254595769,2254595782,true,true,1,0,,,,,,,0.35959,-25,2254595782,2254595782,false,true,1,0,,,,,,,0.35959,-25,2254595782,2254595782,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712345,t-288230376151712345,602,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35965,0.35969,1e-05,4,27,0,27,27,0,0,0,1781885810156603153,1781885810157216058,1781885810158594248,2254595782,2254595807,2254595849,2254595849,,,cancelled,2254595849,marketable_signal_to_ack_only,true,1781885810155810000,1781885810156025833,0.35959,7,0.35965,56,0.35965,56,true,4,true,1781885810156837000,1781885810157029387,0.35976,15,0.3599,8,0.3599,8,false,-21,true,1781885810157930000,1781885810158120397,0.35982,15,0.3599,8,0.3599,8,false,-21,true,1781885810157930000,1781885810158120397,0.35982,15,0.3599,8,0.3599,8,false,-21,false,,,,,,,,,false,,true,1781885810157930000,1781885810158120397,0.35982,15,0.3599,8,0.3599,8,false,-21,2254595782,2254595807,false,true,2,1,2254595782,1781885810156025833,0.35965,2254595782,1781885810156025833,0.35965,0.35965,4,2254595782,2254595849,false,true,3,1,2254595782,1781885810156025833,0.35965,2254595782,1781885810156025833,0.35965,0.35965,4,2254595807,2254595849,false,true,2,0,,,,,,,0.3599,-21,2254595807,2254595849,true,true,1,0,,,,,,,0.3599,-21,2254595849,2254595849,false,true,1,0,,,,,,,0.3599,-21,2254595849,2254595849,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712351,t-288230376151712351,608,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.36037,0.36033,1e-05,4,27,0,27,27,0,0,0,1781886151686492897,1781886151687258418,1781886151691901553,2254646341,2254646444,,2254646586,,,cancelled,2254646586,marketable_signal_to_ack_only,true,1781886151685458000,1781886151685641363,0.36037,8,0.36044,17,0.36037,8,true,4,true,1781886151686530000,1781886151686727034,0.35967,8,0.35985,59,0.35967,8,false,-66,false,,,,,,,,,false,,true,1781886151690644000,1781886151690847814,0.35963,9,0.36043,8,0.35963,9,false,-70,false,,,,,,,,,false,,true,1781886151690644000,1781886151690847814,0.35963,9,0.36043,8,0.35963,9,false,-70,2254646341,2254646444,false,true,2,1,2254646341,1781886151685641363,0.36037,2254646341,1781886151685641363,0.36037,0.36037,4,2254646341,2254646586,false,true,4,1,2254646341,1781886151685641363,0.36037,2254646341,1781886151685641363,0.36037,0.36037,4,2254646444,2254646586,false,true,3,0,,,,,,,0.35967,-66,2254646444,2254646586,true,true,2,0,,,,,,,0.35963,-70,,2254646586,false,false,0,0,,,,,,,,,,2254646586,true,false,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712353,t-288230376151712353,610,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.3604,0.36044,1e-05,4,27,0,27,27,0,0,0,1781886220325513927,1781886220326131319,1781886220327733853,2254659944,2254659965,2254660013,2254660013,,,cancelled,2254660013,marketable_signal_to_ack_only,true,1781886220324355000,1781886220324546123,0.36021,56,0.3604,13,0.3604,13,true,3.99999999999,true,1781886220325428000,1781886220325625412,0.36051,16,0.36067,145,0.36067,145,false,-23,true,1781886220326394000,1781886220326588844,0.36069,8,0.36095,8,0.36095,8,false,-51,true,1781886220326394000,1781886220326588844,0.36069,8,0.36095,8,0.36095,8,false,-51,false,,,,,,,,,false,,true,1781886220326394000,1781886220326588844,0.36069,8,0.36095,8,0.36095,8,false,-51,2254659944,2254659965,false,true,2,1,2254659944,1781886220324546123,0.3604,2254659944,1781886220324546123,0.3604,0.3604,3.99999999999,2254659944,2254660013,false,true,3,1,2254659944,1781886220324546123,0.3604,2254659944,1781886220324546123,0.3604,0.3604,3.99999999999,2254659965,2254660013,false,true,2,0,,,,,,,0.36067,-23,2254659965,2254660013,true,true,1,0,,,,,,,0.36095,-51,2254660013,2254660013,false,true,1,0,,,,,,,0.36095,-51,2254660013,2254660013,true,true,0,0,,,,,,,,
