exchange,symbol,exchange_symbol,tick_size,vol_30m_bps,vol_60m_bps,quote_volume_30m,quote_volume_60m,volume_30m,volume_60m,valid_30m,valid_60m,close_count,latest_closed_open_time_ms,reference_price
binance,ETH_USDT,ETHUSDT,0.01,32.077496,61.631368,147184851.654670,305215976.980670,79372.754000,164351.097000,true,true,120,1780455240000,1853.680000
binance,EUL_USDT,EULUSDT,0.0001,127.551419,195.907097,228710.782160,489475.642100,207214.700000,441455.000000,true,true,120,1780455240000,1.106900
binance,EVAA_USDT,EVAAUSDT,0.0001,89.541306,120.117697,13233.539040,32028.009230,33915.400000,82092.900000,true,true,120,1780455240000,0.390300
binance,FARTCOIN_USDT,FARTCOINUSDT,0.0001,65.977820,131.674029,461497.661710,1097858.517800,3344989.700000,7938806.300000,true,true,120,1780455240000,0.138200
binance,FET_USDT,FETUSDT,0.0001,94.212352,144.181919,1324742.624600,3143388.088100,5327177.000000,12570049.000000,true,true,120,1780455240000,0.250800
binance,FF_USDT,FFUSDT,0.00001,114.847335,154.779890,264863.641090,562420.788390,2725243.000000,5746732.000000,true,true,120,1780455240000,0.097130
binance,FHE_USDT,FHEUSDT,0.00001,92.482837,155.100333,32978.782340,82805.314240,1391003.000000,3491149.000000,true,true,120,1780455240000,0.023680
binance,FIDA_USDT,FIDAUSDT,0.00001,76.876228,118.325763,115474.455810,247202.049150,5167220.000000,11028902.000000,true,true,120,1780455240000,0.022310
binance,FIGHT_USDT,FIGHTUSDT,0.000001,64.659454,121.232255,16932.592389,48418.313007,4234202.000000,12073560.000000,true,true,120,1780455240000,0.004006
binance,FIL_USDT,FILUSDT,0.001,88.556036,110.225137,827171.824100,2599113.174900,946291.600000,2971050.400000,true,true,120,1780455240000,0.875000
binance,FLOCK_USDT,FLOCKUSDT,0.00001,55.676531,97.688448,29077.337960,55921.086980,575224.000000,1102060.000000,true,true,120,1780455240000,0.050590
