run_id,latency_key,local_order_id,exchange_order_id,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,lead_freshness_ns,lag_exchange_ns,lag_local_ns,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,request_send_local_ns,ack_local_receive_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712485,288230376151712485,0,H_USDT,211,371,kShort,entry,kOpenShort,kSell,false,kRejected,,,742,144115188075856614,1781654368681000000,1781654368682038707,1781654368682039284,1781654368682039950,1781654368681000000,1781654368682038707,1039950,1781654368680438000,1781654368680560531,1601950,5000000,20000000,true,-,1781654368682049683,1781654368682638739,1781654368683737119,1781654368683741617,1781654368682440000,1781654368682305000,1781654368682440000,135000,1781654368683547000,0,0,589056,1687436,589056,1687436,1691934,1102878,577,666,9733,10976,198739,190119,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,624,312,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712486,288230376151712486,0,H_USDT,211,372,kShort,entry,kOpenShort,kSell,false,kRejected,,,743,144115188075856615,1781654368683000000,1781654368684020534,1781654368684021266,1781654368684021600,1781654368683000000,1781654368684020534,1021600,1781654368683532000,1781654368683638145,489600,5000000,20000000,true,-,1781654368684023536,1781654368684552301,1781654368685510111,1781654368685512501,1781654368684359000,1781654368684253000,1781654368684359000,106000,1781654368685355000,0,0,528765,1486575,528765,1486575,1488965,960200,732,334,1936,3002,193301,155111,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,611,260,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712487,288230376151712487,0,H_USDT,211,373,kShort,entry,kOpenShort,kSell,false,kRejected,,,744,144115188075856616,1781654368705000000,1781654368706569661,1781654368706570332,1781654368706570572,1781654368705000000,1781654368706569661,1570572,1781654368705403000,1781654368705549628,1167572,5000000,20000000,true,-,1781654368706572457,1781654368707106525,1781654368708146497,1781654368708148587,1781654368706904000,1781654368706797000,1781654368706904000,107000,1781654368707969000,0,0,534068,1574040,534068,1574040,1576130,1042062,671,240,1885,2796,202525,177497,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,599,217,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712488,288230376151712488,0,H_USDT,211,374,kShort,entry,kOpenShort,kSell,false,kRejected,,,745,144115188075856617,1781654368708000000,1781654368708548603,1781654368708548798,1781654368708549063,1781654368708000000,1781654368708548603,549063,1781654368705403000,1781654368705549628,3146063,5000000,20000000,true,-,1781654368708550641,1781654368709108298,1781654368710019005,1781654368710021088,1781654368708908000,1781654368708803000,1781654368708908000,105000,1781654368709846000,0,0,557657,1468364,557657,1468364,1470447,912790,195,265,1578,2038,200298,173005,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,591,179,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712489,288230376151712489,0,H_USDT,211,375,kShort,entry,kOpenShort,kSell,false,kRejected,,,746,144115188075856618,1781654368810000000,1781654368811011086,1781654368811011563,1781654368811011919,1781654368810000000,1781654368811011086,1011919,1781654368808571000,1781654368808684720,2440919,5000000,20000000,true,-,1781654368811013427,1781654368811813988,1781654368812691452,1781654368812693593,1781654368811565000,1781654368811242000,1781654368811565000,323000,1781654368812497000,0,0,800561,1678025,800561,1678025,1680166,879605,477,356,1508,2341,248988,194452,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,616,183,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712490,288230376151712490,0,H_USDT,211,376,kShort,entry,kOpenShort,kSell,false,kRejected,,,747,144115188075856619,1781654376537000000,1781654376538015842,1781654376538016146,1781654376538016565,1781654376537000000,1781654376538015842,1016565,1781654376537026000,1781654376537164492,990565,5000000,20000000,true,-,1781654376538023012,1781654376538682103,1781654376540447740,1781654376540450581,1781654376538424000,1781654376538278000,1781654376538424000,146000,1781654376540275000,0,0,659091,2424728,659091,2424728,2427569,1768478,304,419,6447,7170,258103,172740,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,572,160,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712491,288230376151712491,290763653043553142,BEAT_USDT,71,49,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,748,144115188075856620,1781654400761000000,1781654400762675004,1781654400762675426,1781654400762675659,1781654400761000000,1781654400762675004,1675659,1781654400761801000,1781654400761994118,874659,5000000,20000000,true,-,1781654400762686322,1781654400764186884,1781654401630928005,1781654401557104905,1781654400763886000,1781654400762957000,1781654400763886000,929000,1781654401630710000,0,1781654401555000000,1500562,868241683,1500562,868241683,794418583,792918021,422,233,10663,11318,300884,218005,791114000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,606,342,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712492,288230376151712492,202099035177353199,XLM_USDT,468,13,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,749,144115188075856621,1781654401876000000,1781654401877144949,1781654401877145665,1781654401877146083,1781654401876000000,1781654401877144949,1146083,1781654401874838000,1781654401874977172,2308083,5000000,20000000,true,-,1781654401877151549,1781654401877831348,1781654403427418099,1781654403429089032,1781654401877558000,1781654401877414000,1781654401877558000,144000,1781654403427232000,0,1781654403426000000,679799,1550266550,679799,1550266550,1551937483,1551257684,716,418,5466,6600,273348,186099,1548442000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,612,269,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712493,288230376151712493,65302197218242494,FARTCOIN_USDT,165,9,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,750,144115188075856622,1781654485464000000,1781654485464594899,1781654485464595575,1781654485464596449,1781654485464000000,1781654485464594899,596449,1781654485463616000,1781654485463729630,980449,5000000,20000000,true,-,1781654485464610845,1781654485465313663,1781654485471118246,1781654485470795309,1781654485465030000,1781654485464887000,1781654485465030000,143000,1781654485470584000,0,1781654485470000000,702818,6507401,702818,6507401,6184464,5481646,676,874,14396,15946,283663,534246,4970000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,438,103,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712494,288230376151712494,197595435400034824,WLD_USDT,461,39,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,751,144115188075856623,1781654546620000000,1781654546621563314,1781654546621563662,1781654546621564560,1781654546620000000,1781654546621563314,1564560,1781654546620401000,1781654546620557356,1163560,5000000,20000000,true,-,1781654546621579684,1781654546622370421,1781654546630900038,1781654546632218473,1781654546622133000,1781654546621853000,1781654546622133000,280000,1781654546630705000,0,1781654546629000000,790737,9320354,790737,9320354,10638789,9848052,348,898,15124,16370,237421,195038,6867000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,438,112,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712495,288230376151712495,235876031618506480,SKYAI_USDT,378,43,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,752,144115188075856624,1781654649861000000,1781654649861549978,1781654649861550303,1781654649861550768,1781654649861000000,1781654649861549978,550768,1781654649861149000,1781654649861326472,401768,5000000,20000000,true,-,1781654649861563057,1781654649862149481,1781654649865248284,1781654649864945187,1781654649861898000,1781654649861792000,1781654649861898000,106000,1781654649865064000,0,1781654649864000000,586424,3685227,586424,3685227,3382130,2795706,325,465,12289,13079,251481,184284,2102000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,405,54,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712496,288230376151712496,0,H_USDT,211,377,kShort,entry,kOpenShort,kSell,false,kRejected,,,753,144115188075856625,1781654679133000000,1781654679134039496,1781654679134040112,1781654679134041042,1781654679133000000,1781654679134039496,1041042,1781654679133354000,1781654679133504330,687042,5000000,20000000,true,-,1781654679134057101,1781654679134566244,1781654679135705139,1781654679135710425,1781654679134391000,1781654679134286000,1781654679134391000,105000,1781654679135487000,0,0,509143,1648038,509143,1648038,1653324,1144181,616,930,16059,17605,175244,218139,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,404,45,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712497,288230376151712497,0,H_USDT,211,378,kLong,entry,kOpenLong,kBuy,false,kRejected,,,754,144115188075856626,1781654681508000000,1781654681509756664,1781654681509757189,1781654681509757726,1781654681508000000,1781654681509756664,1757726,1781654681509533000,1781654681509683532,224726,5000000,20000000,true,-,1781654681509765510,1781654681510376443,1781654681512588379,1781654681512591172,1781654681510121000,1781654681509997000,1781654681510121000,124000,1781654681512406000,0,0,610933,2822869,610933,2822869,2825662,2214729,525,537,7784,8846,255443,182379,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,421,81,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712498,288230376151712498,0,H_USDT,211,379,kLong,entry,kOpenLong,kBuy,false,kRejected,,,755,144115188075856627,1781654681511000000,1781654681512598307,1781654681512598723,1781654681512599088,1781654681511000000,1781654681512598307,1599088,1781654681511573000,1781654681511688406,1026088,5000000,20000000,true,-,1781654681512600828,1781654681513159825,1781654681515696139,1781654681515698146,1781654681512921000,1781654681512813000,1781654681512921000,108000,1781654681515513000,0,0,558997,3095311,558997,3095311,3097318,2538321,416,365,1740,2521,238825,183139,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,435,88,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712499,288230376151712499,0,H_USDT,211,380,kShort,entry,kOpenShort,kSell,false,kRejected,,,756,144115188075856628,1781654701718000000,1781654701718999436,1781654701718999991,1781654701719000504,1781654701718000000,1781654701718999436,1000504,1781654701718107000,1781654701718255375,893504,5000000,20000000,true,-,1781654701719015451,1781654701719647561,1781654701720554248,1781654701720559684,1781654701719392000,1781654701719251000,1781654701719392000,141000,1781654701720334000,0,0,632110,1538797,632110,1538797,1544233,912123,555,513,14947,16015,255561,220248,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,431,100,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712500,288230376151712500,0,H_USDT,211,381,kShort,entry,kOpenShort,kSell,false,kRejected,,,757,144115188075856629,1781654797137000000,1781654797138079520,1781654797138080309,1781654797138081107,1781654797137000000,1781654797138079520,1081107,1781654797137440000,1781654797137559062,641107,5000000,20000000,true,-,1781654797138096075,1781654797138703213,1781654797141187998,1781654797141193022,1781654797138448000,1781654797138324000,1781654797138448000,124000,1781654797140998000,0,0,607138,3091923,607138,3091923,3096947,2489809,789,798,14968,16555,255213,189998,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,404,68,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712501,288230376151712501,281756452392496554,CLO_USDT,113,19,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,758,144115188075856630,1781654823976000000,1781654823977163140,1781654823977163690,1781654823977164552,1781654823976000000,1781654823977163140,1164552,1781654823976284000,1781654823976485138,880552,5000000,20000000,true,-,1781654823977178840,1781654823977835084,1781654823979225459,1781654823979562962,1781654823977606000,1781654823977421000,1781654823977606000,185000,1781654823979031000,0,1781654823978000000,656244,2046619,656244,2046619,2384122,1727878,550,862,14288,15700,229084,194459,394000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,423,88,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712502,288230376151712502,290763653043767605,BEAT_USDT,71,50,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,759,144115188075856631,1781654825581000000,1781654825582849073,1781654825582849229,1781654825582850074,1781654825581000000,1781654825582849073,1850074,1781654825582444000,1781654825582563385,406074,5000000,20000000,true,-,1781654825582857294,1781654825583483995,1781654825584643258,1781654825585004449,1781654825583233000,1781654825583093000,1781654825583233000,140000,1781654825584455000,0,1781654825584000000,626701,1785964,626701,1785964,2147155,1520454,156,845,7220,8221,250995,188258,767000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,439,104,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712503,288230376151712503,281756452392502304,CLO_USDT,113,20,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,760,144115188075856632,1781654830434000000,1781654830435444445,1781654830435445301,1781654830435446054,1781654830434000000,1781654830435444445,1446054,1781654830430546000,1781654830430646079,4900054,5000000,20000000,true,-,1781654830435455021,1781654830436050840,1781654830437072283,1781654830437118056,1781654830435812000,1781654830435698000,1781654830435812000,114000,1781654830436898000,0,1781654830436000000,595819,1617262,595819,1617262,1663035,1067216,856,753,8967,10576,238840,174283,188000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,448,101,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712504,288230376151712504,235876031618523029,SKYAI_USDT,378,44,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,761,144115188075856633,1781654855481000000,1781654855482559363,1781654855482559810,1781654855482560804,1781654855481000000,1781654855482559363,1560804,1781654855480785000,1781654855480912818,1775804,5000000,20000000,true,-,1781654855482575025,1781654855483136620,1781654855484627072,1781654855487847604,1781654855482901000,1781654855482801000,1781654855482901000,100000,1781654855484424000,0,1781654855484000000,561595,2052047,561595,2052047,5272579,4710984,447,994,14221,15662,235620,203072,1099000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,428,79,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712505,288230376151712505,260645829864965273,MYX_USDT,292,7,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,762,144115188075856634,1781654912057000000,1781654912058460173,1781654912058460676,1781654912058461338,1781654912057000000,1781654912058460173,1461338,1781654912058112000,1781654912058271900,349338,5000000,20000000,true,-,1781654912058476479,1781654912059073198,1781654912060109958,1781654912060376120,1781654912058839000,1781654912058715000,1781654912058839000,124000,1781654912059930000,0,1781654912059000000,596719,1633479,596719,1633479,1899641,1302922,503,662,15141,16306,234198,179958,161000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,407,69,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712506,288230376151712506,281756452392520872,CLO_USDT,113,21,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,763,144115188075856635,1781654943633000000,1781654943634367597,1781654943634368184,1781654943634368484,1781654943633000000,1781654943634367597,1368484,1781654943633811000,1781654943633961860,557484,5000000,20000000,true,-,1781654943634380877,1781654943639201914,1781654943640045948,1781654943640427534,1781654943638929000,1781654943634607000,1781654943638929000,4322000,1781654943639858000,0,1781654943639000000,4821037,5665071,4821037,5665071,6046657,1225620,587,300,12393,13280,272914,187948,71000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,943,1118,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712507,288230376151712507,0,H_USDT,211,382,kLong,entry,kOpenLong,kBuy,false,kRejected,,,764,144115188075856636,1781655066365000000,1781655066365896674,1781655066365897695,1781655066365898453,1781655066365000000,1781655066365896674,898453,1781655066365662000,1781655066365788819,236453,5000000,20000000,true,-,1781655066365914350,1781655066366556809,1781655066379864811,1781655066379870463,1781655066366300000,1781655066366147000,1781655066366300000,153000,1781655066379677000,0,0,642459,13950461,642459,13950461,13956113,13313654,1021,758,15897,17676,256809,187811,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,424,83,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712508,288230376151712508,260645829864967230,MYX_USDT,292,8,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,765,144115188075856637,1781655130612000000,1781655130612988970,1781655130612989665,1781655130612990039,1781655130612000000,1781655130612988970,990039,1781655130612590000,1781655130612751633,400039,5000000,20000000,true,-,1781655130613002050,1781655130613694005,1781655130627156251,1781655130625522819,1781655130613427000,1781655130613272000,1781655130613427000,155000,1781655130626964000,0,1781655130624000000,691955,14154201,691955,14154201,12520769,11828814,695,374,12011,13080,267005,192251,10573000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,419,88,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712509,288230376151712509,123567515802864275,NEAR_USDT,295,7,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,766,144115188075856638,1781655245338000000,1781655245339294796,1781655245339295248,1781655245339296212,1781655245338000000,1781655245339294796,1296212,1781655245334171000,1781655245334289377,5125212,5000000,20000000,true,-,1781655245339311983,1781655245339948857,1781655245424438166,1781655245396424974,1781655245339700000,1781655245339552000,1781655245339700000,148000,1781655245424210000,0,1781655245395000000,636874,85126183,636874,85126183,57112991,56476117,452,964,15771,17187,248857,228166,55300000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,404,65,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712510,288230376151712510,0,H_USDT,211,383,kLong,entry,kOpenLong,kBuy,false,kRejected,,,767,144115188075856639,1781655322091000000,1781655322092577554,1781655322092578212,1781655322092579054,1781655322091000000,1781655322092577554,1579054,1781655322092432000,1781655322092546815,147054,5000000,20000000,true,-,1781655322092594569,1781655322093161277,1781655322095749509,1781655322095754481,1781655322092951000,1781655322092839000,1781655322092951000,112000,1781655322095575000,0,0,566708,3154940,566708,3154940,3159912,2593204,658,842,15515,17015,210277,174509,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,402,51,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712511,288230376151712511,0,H_USDT,211,384,kLong,entry,kOpenLong,kBuy,false,kRejected,,,768,144115188075856640,1781655331626000000,1781655331627363413,1781655331627363700,1781655331627364202,1781655331626000000,1781655331627363413,1364202,1781655331626313000,1781655331626479618,1051202,5000000,20000000,true,-,1781655331627376345,1781655331628875457,1781655331646886904,1781655331646891641,1781655331628511000,1781655331627827000,1781655331628511000,684000,1781655331646609000,0,0,1499112,19510559,1499112,19510559,19515296,18016184,287,502,12143,12932,364457,277904,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,528,300,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712512,288230376151712512,221802282094573425,EPIC_USDT,155,31,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,769,144115188075856641,1781655424539000000,1781655424540905044,1781655424540905711,1781655424540906084,1781655424539000000,1781655424540905044,1906084,1781655424537721000,1781655424537851205,3185084,5000000,20000000,true,-,1781655424540918550,1781655424541608914,1781655424734418699,1781655424652085642,1781655424541342000,1781655424541181000,1781655424541342000,161000,1781655424734167000,0,1781655424650000000,690364,193500149,690364,193500149,111167092,110476728,667,373,12466,13506,266914,251699,108658000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,425,92,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712513,288230376151712513,0,H_USDT,211,385,kShort,entry,kOpenShort,kSell,false,kRejected,,,770,144115188075856642,1781655426083000000,1781655426084261086,1781655426084261752,1781655426084262230,1781655426083000000,1781655426084261086,1262230,1781655426083655000,1781655426083757136,607230,5000000,20000000,true,-,1781655426084267637,1781655426084932513,1781655426091042425,1781655426091046298,1781655426084644000,1781655426084515000,1781655426084644000,129000,1781655426090838000,0,0,664876,6774788,664876,6774788,6778661,6113785,666,478,5407,6551,288513,204425,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,454,125,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712514,288230376151712514,0,H_USDT,211,386,kLong,entry,kOpenLong,kBuy,false,kRejected,,,771,144115188075856643,1781655487210000000,1781655487211507593,1781655487211508295,1781655487211508902,1781655487210000000,1781655487211507593,1508902,1781655487210497000,1781655487210594614,1011902,5000000,20000000,true,-,1781655487211522751,1781655487212132304,1781655487215621418,1781655487215625946,1781655487211902000,1781655487211770000,1781655487211902000,132000,1781655487215439000,0,0,609553,4098667,609553,4098667,4103195,3493642,702,607,13849,15158,230304,182418,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,419,77,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712515,288230376151712515,221802282094574837,EPIC_USDT,155,32,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,772,144115188075856644,1781655495618000000,1781655495619473343,1781655495619473994,1781655495619474401,1781655495618000000,1781655495619473343,1474401,1781655495618854000,1781655495618998501,620401,5000000,20000000,true,-,1781655495619482580,1781655495620082850,1781655495621073921,1781655495628239308,1781655495619848000,1781655495619720000,1781655495619848000,128000,1781655495620892000,0,1781655495620000000,600270,1591341,600270,1591341,8756728,8156458,651,407,8179,9237,234850,181921,152000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,428,88,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
