run_id,latency_key,local_order_id,exchange_order_id,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,request_send_local_ns,ack_local_receive_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712353,288230376151712353,235876031642295396,SKYAI_USDT,378,65,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,610,144115188075856482,1781886220324000000,1781886220325495563,1781886220325496272,1781886220325496956,1781886220324000000,1781886220325495563,10847675626363,1496956,1781886220324355000,1781886220324546123,2254659944,1141956,5000000,20000000,true,-,1781886220325513927,1781886220326131319,1781886220327437829,1781886220327733853,1781886220325851000,1781886220325712000,1781886220325851000,139000,10847675626433,2254659965,10847675626747,2254660013,,,,,10847675626776,2254660013,,,,,,,,,,,1781886220327213000,0,1781886220326000000,617392,1923902,617392,1923902,2219926,1602534,709,684,16971,18364,280319,224829,149000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,452,111,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712357,288230376151712357,235876031642301878,SKYAI_USDT,378,66,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,614,144115188075856486,1781886316106000000,1781886316107520216,1781886316107520403,1781886316107520956,1781886316106000000,1781886316107520216,10847684140078,1520956,1781886316107095000,1781886316107281614,2254672400,425956,5000000,20000000,true,-,1781886316107530092,1781886316108169987,1781886316113664193,1781886316113875378,1781886316107890000,1781886316107753000,1781886316107890000,137000,10847684140227,2254672400,10847684141233,2254672849,,,,,10847684141233,2254672849,,,,,,,,,,,1781886316113442000,0,1781886316113000000,639895,6134101,639895,6134101,6345286,5705391,187,553,9136,9876,279987,222193,5110000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,468,105,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712358,288230376151712358,235876031642304993,SKYAI_USDT,378,67,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,615,144115188075856487,1781886324603000000,1781886324604029284,1781886324604029801,1781886324604030450,1781886324603000000,1781886324604029284,10847684848337,1030450,1781886324602864000,1781886324603069337,2254678429,1166450,5000000,20000000,true,-,1781886324604040786,1781886324604682460,1781886324606150164,1781886324606657878,1781886324604399000,1781886324604250000,1781886324604399000,149000,10847684848454,2254678429,10847684848918,2254678507,,,,,10847684849110,2254678507,,,,,,,,,,,1781886324605916000,0,1781886324605000000,641674,2109378,641674,2109378,2617092,1975418,517,649,10336,11502,283460,234164,601000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,477,98,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712359,288230376151712359,235876031642330468,SKYAI_USDT,378,68,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,616,144115188075856488,1781886424694000000,1781886424694549195,1781886424694549447,1781886424694549801,1781886424694000000,1781886424694549195,10847693174382,549801,1781886424693889000,1781886424694087573,2254728625,660801,5000000,20000000,true,-,1781886424694563941,1781886424695159044,1781886424696235891,1781886424697944861,1781886424694905000,1781886424694782000,1781886424694905000,123000,10847693174549,2254728735,10847693175034,2254728855,,,,,10847693175285,2254728983,,,,,,,,,,,1781886424696034000,0,1781886424695000000,595103,1671950,595103,1671950,3380920,2785817,252,354,14140,14746,254044,201891,95000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,416,63,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712360,288230376151712360,235876031642341911,SKYAI_USDT,378,69,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,617,144115188075856489,1781886477377000000,1781886477378148160,1781886477378148896,1781886477378149802,1781886477377000000,1781886477378148160,10847697643711,1149802,1781886477372364000,1781886477372581067,2254751243,5785802,5000000,20000000,true,-,1781886477378166311,1781886477378768653,1781886477400766318,1781886477393496059,1781886477378507000,1781886477378389000,1781886477378507000,118000,10847697644450,2254751243,,,,,,,10847697651729,2254751326,,,,,,,,,,,1781886477400544000,0,1781886477392000000,602342,22600007,602342,22600007,15329748,14727406,736,906,16509,18151,261653,222318,13493000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,415,64,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712361,288230376151712361,235876031642346306,SKYAI_USDT,378,70,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,618,144115188075856490,1781886495409000000,1781886495410085020,1781886495410085570,1781886495410086336,1781886495409000000,1781886495410085020,10847699741099,1086336,1781886495408872000,1781886495409116021,2254759865,1214336,5000000,20000000,true,-,1781886495410100033,1781886495410774150,1781886495411992838,1781886495412184872,1781886495410477000,1781886495410327000,1781886495410477000,150000,10847699741336,2254759865,10847699741658,2254759949,,,,,10847699741658,2254759949,,,,,,,,,,,1781886495411745000,0,1781886495411000000,674117,1892805,674117,1892805,2084839,1410722,550,766,13697,15013,297150,247838,523000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,433,93,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712415,288230376151712415,235876031642489715,SKYAI_USDT,378,71,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,672,144115188075856544,1781889021741000000,1781889021742004493,1781889021742004951,1781889021742006081,1781889021741000000,1781889021742004493,10847942068623,1006081,1781889021741671000,1781889021741855739,2255042766,335081,5000000,20000000,true,-,1781889021742022590,1781889021742679449,1781889021745937014,1781889021746460711,1781889021742375000,1781889021742231000,1781889021742375000,144000,10847942068626,2255042766,10847942069620,2255043067,,,,,10847942069701,2255043072,,,,,,,,,,,1781889021745719000,0,1781889021744000000,656859,3914424,656859,3914424,4438121,3781262,458,1130,16509,18097,304449,218014,1625000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,422,71,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712425,288230376151712425,235876031642516101,SKYAI_USDT,378,72,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,682,144115188075856554,1781889725706000000,1781889725707115985,1781889725707116339,1781889725707117103,1781889725706000000,1781889725707115985,10848005139352,1117103,1781889725706621000,1781889725706887815,2255094785,496103,5000000,20000000,true,-,1781889725707133129,1781889725707917555,1781889725709145647,1781889725709417164,1781889725707572000,1781889725707315000,1781889725707572000,257000,10848005139551,2255094837,10848005139635,2255094866,,,,,10848005139827,2255094866,,,,,,,,,,,1781889725708893000,0,1781889725708000000,784426,2012518,784426,2012518,2284035,1499609,354,764,16026,17144,345555,252647,428000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,433,100,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712432,288230376151712432,235876031642543559,SKYAI_USDT,378,73,kLong,entry,kOpenLong,kBuy,false,kPartiallyCancelled,kImmediateOrCancel,kUnknown,689,144115188075856561,1781890217213000000,1781890217213703966,1781890217213705096,1781890217213705455,1781890217213000000,1781890217213703966,10848047619320,705455,1781890217212616000,1781890217212863152,2255148594,1089455,5000000,20000000,true,-,1781890217213719760,1781890217214303542,1781890217223260264,1781890217223289456,1781890217214040000,1781890217213923000,1781890217214040000,117000,10848047619424,2255148594,10848047620523,2255148699,,,,,10848047620523,2255148699,,,,,,,,,,,1781890217223022000,0,1781890217222000000,583782,9540504,583782,9540504,9569696,8985914,1130,359,14305,15794,263542,238264,7960000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,414,63,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712433,288230376151712433,235876031642543589,SKYAI_USDT,378,73,kLong,exit,kCloseLong,kSell,true,kCancelled,kImmediateOrCancel,kUnknown,690,144115188075856562,1781890217223302000,1781890217223516071,1781890217223516550,1781890217223517041,1781890217222000000,1781890217223503535,10848047620628,1517041,1781890217223302000,1781890217223516071,2255148809,215041,5000000,20000000,true,-,1781890217223519007,1781890217224163279,1781890217226762374,1781890217228929952,1781890217223861000,1781890217223731000,1781890217223861000,130000,10848047620628,2255148809,10848047621022,2255148937,,,,,10848047621196,2255148940,,,,,,,,,,,1781890217226542000,0,1781890217226000000,644272,3243367,644272,3243367,5410945,4766673,479,491,1966,2936,302279,220374,2139000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,439,96,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712434,288230376151712434,235876031642543654,SKYAI_USDT,378,73,kLong,exit,kCloseLong,kSell,true,kPartiallyCancelled,kImmediateOrCancel,kUnknown,691,144115188075856563,1781890217250000000,1781890217251112954,1781890217251113290,1781890217251113634,1781890217250000000,1781890217251112954,10848047625959,1113634,1781890217246147000,1781890217246396526,2255149067,4966634,5000000,20000000,true,-,1781890217251114834,1781890217251668224,1781890217253239293,1781890217255422191,1781890217251428000,1781890217251312000,1781890217251428000,116000,10848047626106,2255149067,10848047626458,2255149079,,,,,10848047627590,2255149088,,,,,,,,,,,1781890217252996000,0,1781890217252000000,553390,2124459,553390,2124459,4307357,3753967,336,344,1200,1880,240224,243293,572000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,451,97,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712435,288230376151712435,235876031642543716,SKYAI_USDT,378,73,kLong,exit,kCloseLong,kSell,true,kFilled,kUnknown,kUnknown,692,144115188075856564,1781890217421809000,1781890217422031513,1781890217422032192,1781890217422032398,1781890217420000000,1781890217421337153,10848047666550,2032398,1781890217421809000,1781890217422031513,2255149192,223398,5000000,20000000,true,-,1781890217422034416,1781890217422806347,1781890217423909832,1781890217423981099,1781890217422465000,1781890217422234000,1781890217422465000,231000,10848047666679,2255149192,10848047666860,2255149195,,,10848047666860,2255149195,,,,,,,,,,,,,1781890217423608000,0,1781890217423000000,771931,1875416,771931,1875416,1946683,1174752,679,206,2018,2903,341347,301832,535000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,489,148,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712449,288230376151712449,235876031642605353,SKYAI_USDT,378,74,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,706,144115188075856578,1781891631933000000,1781891631934008664,1781891631934009029,1781891631934009478,1781891631933000000,1781891631934008664,10848175563528,1009478,1781891631933311000,1781891631933521644,2255270280,698478,5000000,20000000,true,-,1781891631934026104,1781891631934658723,1781891631936228393,1781891631936356633,1781891631934359000,1781891631934228000,1781891631934359000,131000,10848175563587,2255270394,10848175563841,2255270422,,,,,10848175563841,2255270422,,,,,,,,,,,1781891631935996000,0,1781891631935000000,632619,2202289,632619,2202289,2330529,1697910,365,449,16626,17440,299723,232393,641000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,527,213,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712483,288230376151712483,235876031642818804,SKYAI_USDT,378,75,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,740,144115188075856612,1781896051303000000,1781896051303995644,1781896051303996475,1781896051303997570,1781896051303000000,1781896051303995644,10848529979894,997570,1781896051303685000,1781896051303869825,2255688790,312570,5000000,20000000,true,-,1781896051304014720,1781896051311236063,1781896051323319581,1781896051323306203,1781896051310971000,1781896051304257000,1781896051310971000,6714000,10848529981472,2255689507,,,,,,,10848529982512,2255689770,,,,,,,,,,,1781896051323079000,0,1781896051322000000,7221343,19304861,7221343,19304861,19291483,12070140,831,1095,17150,19076,265063,240581,11029000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,4,true,1936,2701,0,0,0,10,kAckRttThreshold,7221343,21404,32735,11844,18793,1,50428,211,1781896051304014429,1781896051304016685,1781896051304016838,1781896051304017274,1781896051304017300,1781896051304024470,1781896051304028509,246,246,0,false,0,true,246,0,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712497,288230376151712497,235876031642919501,SKYAI_USDT,378,76,kShort,entry,kOpenShort,kSell,false,kFilled,kUnknown,kUnknown,754,144115188075856626,1781897753067000000,1781897753068820725,1781897753068821326,1781897753068821954,1781897753067000000,1781897753068820725,10848669236708,1821954,1781897753066982000,1781897753067183251,2255887738,1839954,5000000,20000000,true,-,1781897753068837483,1781897753069634940,1781897753072061007,1781897753072154035,1781897753069243000,1781897753069087000,1781897753069243000,156000,10848669236708,2255887745,10848669236708,2255887749,,,10848669236708,2255887749,,,,,,,,,,,,,1781897753071690000,0,1781897753070000000,797457,3223524,797457,3223524,3316552,2519095,601,628,15529,16758,391940,371007,757000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,507,92,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712498,288230376151712498,235876031642919525,SKYAI_USDT,378,76,kShort,exit,kCloseShort,kBuy,true,kFilled,kUnknown,kUnknown,755,144115188075856627,1781897753084000000,1781897753084654323,1781897753084654917,1781897753084655153,1781897753084000000,1781897753084654323,10848669247278,655153,1781897753084066000,1781897753084314312,2255887773,589153,5000000,20000000,true,-,1781897753084657110,1781897753085394017,1781897753097396970,1781897753094310538,1781897753085016000,1781897753084870000,1781897753085016000,146000,10848669247278,2255887773,,,,,10848669251276,2255887798,,,,,,,,,,,,,1781897753097062000,0,1781897753092000000,736907,12739860,736907,12739860,9653428,8916521,594,236,1957,2787,378017,334970,6984000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,532,118,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712571,288230376151712571,235876031643115299,SKYAI_USDT,378,77,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,828,144115188075856700,1781902319038000000,1781902319039074870,1781902319039075293,1781902319039075725,1781902319038000000,1781902319039074870,10849011677321,1075725,1781902319038695000,1781902319038820483,2256273377,380725,5000000,20000000,true,-,1781902319039091800,1781902319039634610,1781902319048295149,1781902319048355999,1781902319039425000,1781902319039319000,1781902319039425000,106000,10849011677334,2256273377,10849011677993,2256273525,,,,,10849011677993,2256273525,,,,,,,,,,,1781902319048114000,0,1781902319047000000,542810,9203349,542810,9203349,9264199,8721389,423,432,16075,16930,209610,181149,7575000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,380,53,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712598,288230376151712598,235876031643281453,SKYAI_USDT,378,78,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,855,144115188075856727,1781907905745000000,1781907905746321757,1781907905746322582,1781907905746323774,1781907905745000000,1781907905746321757,10849390949393,1323774,1781907905746166000,1781907905746309271,2256598516,157774,5000000,20000000,true,-,1781907905746341061,1781907905747241187,1781907905767846277,1781907905764981967,1781907905746767000,1781907905746561000,1781907905746767000,206000,10849390949475,2256598516,,,,,,,10849390952835,2256600032,,,,,,,,,,,1781907905767553000,0,1781907905764000000,900126,21505216,900126,21505216,18640906,17740780,825,1192,17287,19304,474187,293277,17233000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,510,111,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712599,288230376151712599,235876031643286863,SKYAI_USDT,378,79,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,856,144115188075856728,1781907920706000000,1781907920706895916,1781907920706896785,1781907920706897474,1781907920706000000,1781907920706895916,10849391838258,897474,1781907920705296000,1781907920705461018,2256609931,1601474,5000000,20000000,true,-,1781907920706913127,1781907920707601539,1781907920709573924,1781907920709262329,1781907920707243000,1781907920707139000,1781907920707243000,104000,10849391838332,2256610054,,,,,,,10849391838563,2256610156,,,,,,,,,,,1781907920709222000,0,1781907920708000000,688412,2660797,688412,2660797,2349202,1660790,869,689,15653,17211,358539,351924,757000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,519,95,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712601,288230376151712601,235876031643296557,SKYAI_USDT,378,80,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,858,144115188075856730,1781907950043000000,1781907950044085630,1781907950044086417,1781907950044087065,1781907950043000000,1781907950044085630,10849393781405,1087065,1781907950032560000,1781907950032678466,2256628541,11527065,5000000,20000000,true,-,1781907950044101352,1781907950044890235,1781907950050098018,1781907950050879316,1781907950044560000,1781907950044315000,1781907950044560000,245000,10849393781505,2256628639,10849393782492,2256629144,,,,,10849393782617,2256629144,,,,,,,,,,,1781907950049781000,0,1781907950048000000,788883,5996666,788883,5996666,6777964,5989081,787,648,14287,15722,330235,317018,3440000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,555,140,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712603,288230376151712603,235876031643311029,SKYAI_USDT,378,81,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,860,144115188075856732,1781908062078000000,1781908062079330651,1781908062079331480,1781908062079332573,1781908062078000000,1781908062079330651,10849400882374,1332573,1781908062077914000,1781908062078038847,2256655243,1418573,5000000,20000000,true,-,1781908062079349148,1781908062097542225,1781908062105219309,1781908062104526979,1781908062097211000,1781908062079614000,1781908062097211000,17597000,10849400885581,2256656132,,,,,,,10849400886309,2256656578,,,,,,,,,,,1781908062104926000,0,1781908062103000000,18193077,25870161,18193077,25870161,25177831,6984754,829,1093,16575,18497,331225,293309,5789000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,4,true,2677,4434,0,0,0,10,kAckRttThreshold,18193077,23685,35317,21650,21650,1,56573,507,1781908062079348868,1781908062079350453,1781908062079350522,1781908062079350895,1781908062079350923,1781908062079360065,1781908062079363887,245,245,0,false,0,true,245,0,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712604,288230376151712604,235876031643313395,SKYAI_USDT,378,82,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,861,144115188075856733,1781908072129000000,1781908072130133974,1781908072130134334,1781908072130135076,1781908072129000000,1781908072130133974,10849401406474,1135076,1781908072127730000,1781908072127908957,2256660924,2405076,5000000,20000000,true,-,1781908072130146025,1781908072130844383,1781908072132483273,1781908072132687271,1781908072130521000,1781908072130392000,1781908072130521000,129000,10849401406541,2256660967,10849401406891,2256661113,,,,,10849401406891,2256661113,,,,,,,,,,,1781908072132211000,0,1781908072131000000,698358,2337248,698358,2337248,2541246,1842888,360,742,10949,12051,323383,272273,479000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,1972,2917,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712605,288230376151712605,235876031643314176,SKYAI_USDT,378,83,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,862,144115188075856734,1781908073158000000,1781908073159506294,1781908073159506990,1781908073159507550,1781908073158000000,1781908073159506294,10849401473471,1507550,1781908073150654000,1781908073150858187,2256662510,8853550,5000000,20000000,true,-,1781908073159512791,1781908073160243059,1781908073161727287,1781908073162438394,1781908073159916000,1781908073159777000,1781908073159916000,139000,10849401473471,2256662519,10849401473933,2256662526,,,,,10849401474054,2256662616,,,,,,,,,,,1781908073161408000,0,1781908073160000000,730268,2214496,730268,2214496,2925603,2195335,696,560,5241,6497,327059,319287,84000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,1814,2505,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712608,288230376151712608,235876031643334638,SKYAI_USDT,378,84,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,865,144115188075856737,1781908395252000000,1781908395253366397,1781908395253367133,1781908395253367482,1781908395252000000,1781908395253366397,10849421327408,1367482,1781908395253001000,1781908395253160207,2256702541,366482,5000000,20000000,true,-,1781908395253381670,1781908395254093468,1781908395257183959,1781908395257224657,1781908395253736000,1781908395253592000,1781908395253736000,144000,10849421327512,2256702541,10849421328440,2256702756,,,,,10849421328440,2256702756,,,,,,,,,,,1781908395256885000,0,1781908395256000000,711798,3802289,711798,3802289,3842987,3131189,736,349,14188,15273,357468,298959,2264000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,497,72,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712609,288230376151712609,235876031643335140,SKYAI_USDT,378,85,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,866,144115188075856738,1781908395339000000,1781908395340061778,1781908395340062266,1781908395340062988,1781908395339000000,1781908395340061778,10849421333586,1062988,1781908395326035000,1781908395326191408,2256703517,14027988,5000000,20000000,true,-,1781908395340069802,1781908395340698801,1781908395341686969,1781908395341705826,1781908395340379000,1781908395340272000,1781908395340379000,107000,10849421333586,2256703517,10849421333684,2256703572,,,,,10849421333684,2256703572,,,,,,,,,,,1781908395341413000,0,1781908395341000000,628999,1617167,628999,1617167,1636024,1007025,488,722,6814,8024,319801,273969,621000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,512,85,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712610,288230376151712610,235876031643348236,SKYAI_USDT,378,86,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,867,144115188075856739,1781908767872000000,1781908767873057663,1781908767873058470,1781908767873059010,1781908767872000000,1781908767873057663,10849444566080,1059010,1781908767872594000,1781908767872729462,2256728832,465010,5000000,20000000,true,-,1781908767873074110,1781908767880242949,1781908767883751383,1781908767883598791,1781908767879919000,1781908767873325000,1781908767879919000,6594000,10849444566725,2256729040,,,,,,,10849444566895,2256729123,,,,,,,,,,,1781908767883446000,0,1781908767882000000,7168839,10677273,7168839,10677273,10524681,3355842,807,540,15100,16447,323949,305383,2081000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,4,true,1290,1679,0,0,0,10,kAckRttThreshold,7168839,23772,35430,12713,20055,1,50061,200,1781908767873073795,1781908767873075915,1781908767873075959,1781908767873076356,1781908767873076383,1781908767873083466,1781908767873087821,245,245,0,false,0,true,245,0,
