symbol_id,exchange,role,exchange_ns,local_ns,event_ns,price_changed,action,side,raw_price,reduce_only,lead_exchange_ns,lead_raw_bid,lead_raw_ask,lead_drifted_event_ns,lead_drifted_bid,lead_drifted_ask,lag_exchange_ns,lag_bid,lag_ask,drift_mean,drift_ready,drift_deviation,up_entry,down_entry,up_exit,down_exit,lag_spread_mean,lead_noise,lag_noise,active_group_count,group_id,position_direction,trailing_price
15,kBinance,kLead,1780359739882000000,1780359739884577000,1780359739882000000,true,kCloseShort,kBuy,16.87701,true,1780359739882000000,16.7824,16.8085,1780359739882000000,16.8466513612,16.8728512849,1780359739876000000,16.87419,16.87701,1.00382849659,true,0.00382849658976,0.00145695917723,-0.00145695917723,0.000319244102031,-0.000319244102031,0.0119883196544,0.000679270066979,0.000470822708961,1,17,kShort,16.87419
15,kBinance,kLead,1780359739906000000,1780359739908825000,1780359739906000000,true,kOpenShort,kSell,16.89067,false,1780359739906000000,16.7978,16.8008,1780359739906000000,16.862105849,16.8651173337,1780359739897000000,16.89067,16.89998,1.00382823042,true,0.00382823042278,0.00145695917723,-0.00145695917723,0.000319244102031,-0.000319244102031,0.0119830928726,0.000717305329399,0.000473872548452,0,0,kShort,0
15,kBinance,kLead,1780359740034000000,1780359740037020000,1780359740034000000,true,kCloseShort,kBuy,16.73662,true,1780359740034000000,16.6501,16.6688,1780359740034000000,16.7142614327,16.7330334935,1780359740028000000,16.70187,16.73662,1.00385351636,true,0.00385351636,0.00145695917723,-0.00145695917723,0.000319244102031,-0.000319244102031,0.0121496069114,0.000826837956307,0.00049558319388,1,18,kShort,16.73662
15,kBinance,kLead,1780359742414000000,1780359742416195000,1780359742414000000,true,kOpenLong,kBuy,16.63038,false,1780359742414000000,16.5951,16.5974,1780359742414000000,16.6582101468,16.6605188936,1780359742407000000,16.61702,16.63038,1.00380293863,true,0.00380293862601,0.00145695917723,-0.00145695917723,0.000319244102031,-0.000319244102031,0.0126737112971,0.00109902918046,0.000653225089468,0,0,kLong,0
15,kBinance,kLead,1780359742591000000,1780359742593680000,1780359742591000000,true,kCloseLong,kSell,16.64232,true,1780359742591000000,16.5827,16.599,1780359742591000000,16.6456834817,16.6620453914,1780359742584000000,16.64232,16.65129,1.00379814395,true,0.00379814395055,0.00145695917723,-0.00145695917723,0.000319244102031,-0.000319244102031,0.0126658573217,0.00109565228042,0.000654363035863,1,19,kLong,16.64232
15,kBinance,kLead,1780359749770000000,1780359749772615000,1780359749770000000,true,kOpenShort,kSell,16.68646,false,1780359749770000000,16.5997,16.6,1780359749770000000,16.6612502597,16.6615513721,1780359749766000000,16.68646,16.6997,1.00370791398,true,0.00370791398132,0.00145695917723,-0.00145695917723,0.000319244102031,-0.000319244102031,0.0140910599836,0.00111927900217,0.000770791257385,0,0,kShort,0
15,kGate,kLag,1780359749777000000,1780359749782527000,1780359749777000000,true,kCloseShort,kBuy,16.67758,true,1780359749777000000,16.6112,16.6114,1780359749777000000,16.67280654,16.6730072817,1780359749777000000,16.67569,16.67758,1.00370875477,true,0.00370875476638,0.00145695917723,-0.00145695917723,0.000319244102031,-0.000319244102031,0.0140873089565,0.00111928844252,0.000770984714472,1,20,kShort,16.67758
15,kBinance,kLead,1780359899322000000,1780359899324841000,1780359899322000000,true,kOpenLong,kBuy,16.38093,false,1780359899322000000,16.3348,16.335,1780359899322000000,16.4137987767,16.413999744,1780359899317000000,16.36821,16.38093,1.00483622553,true,0.0048362255265,0.00155692241971,-0.00155692241971,0.000431700247612,-0.000431700247612,0.0119386670046,0.000285647206237,0.000310430522784,0,0,kLong,0
15,kGate,kLag,1780359899328000000,1780359899332266000,1780359899328000000,true,kCloseLong,kSell,16.40712,true,1780359899328000000,16.327,16.3272,1780359899328000000,16.4059108597,16.4061118263,1780359899328000000,16.40712,16.43645,1.00483317468,true,0.00483317467573,0.00155692241971,-0.00155692241971,0.000431700247612,-0.000431700247612,0.0119431389452,0.000286329307286,0.000310337776829,1,21,kLong,16.40712
15,kBinance,kLead,1780359914383000000,1780359914385623000,1780359914383000000,true,kOpenShort,kSell,16.50464,false,1780359914383000000,16.3993,16.4,1780359914383000000,16.4786592534,16.4793626408,1780359914321000000,16.50464,16.51285,1.00483918541,true,0.00483918541346,0.00135824267495,-0.00135824267495,0.000346822345587,-0.000346822345587,0.0114357874941,0.000329367216721,0.000328500499352,0,0,kShort,0
15,kBinance,kLead,1780359914743000000,1780359914746026000,1780359914743000000,true,kCloseShort,kBuy,16.47801,true,1780359914743000000,16.3872,16.3946,1780359914743000000,16.4665421795,16.4739780082,1780359914736000000,16.46723,16.47801,1.00484171668,true,0.0048417166762,0.00135824267495,-0.00135824267495,0.000346822345587,-0.000346822345587,0.0114725093985,0.000337994178325,0.0003351831179,1,22,kShort,16.47801
15,kBinance,kLead,1780360056561000000,1780360056564053000,1780360056561000000,true,kOpenLong,kBuy,16.58888,false,1780360056561000000,16.4856,16.4903,1780360056561000000,16.6095541417,16.6142894807,1780360056560000000,16.58887,16.58888,1.0075189342,true,0.00751893420487,0.00116381622674,-0.00116381622674,0.00032385551525,-0.00032385551525,0.0116070006817,0.000230204491209,0.000225224691043,0,0,kLong,0
15,kGate,kLag,1780360056568000000,1780360056572271000,1780360056568000000,true,kCloseLong,kSell,16.61072,true,1780360056568000000,16.4862,16.4867,1780360056568000000,16.6101243698,16.6106281283,1780360056568000000,16.61072,16.61247,1.00751685679,true,0.00751685679189,0.00116381622674,-0.00116381622674,0.00032385551525,-0.00032385551525,0.0116018336742,0.000230532465373,0.000225260866772,1,23,kLong,16.61072
