run_id,local_order_id,exchange_order_id,symbol,symbol_id,order_role,status,side,order_price,price_tick,slippage_ticks,signal_lag_id,signal_lag_local_ns,signal_lag_age_ns,request_send_local_ns,place_creation_exchange_ns,terminal_event,terminal_exchange_ns,window_duration_ns,signal_marketability,creation_marketability,window_marketability,terminal_marketability,marketability_observation,bbo_records_at_creation,bbo_records_in_window,bbo_records_at_terminal,first_no_cross_after_send_ns,first_no_cross_opposite_price,missing_reason
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567947,1463640673477079046,DEXEUSDT,135,entry,kCancelled,kSell,5.483,0.001,7,430451510961,1784685050079570095,281894652,1784685050360905202,1784685050362000000,cancel,1784685050364000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,64,1,1318009,5.482,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567948,1463643533711388706,BILLUSDT,77,entry,kCancelled,kBuy,0.02565,1e-05,1,430467826164,1784685732293825980,936520,1784685732293947690,1784685732295000000,cancel,1784685732297000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,7,1,26484,0.02565,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567949,1463643603013873667,SKLUSDT,376,entry,kCancelled,kBuy,0.003929,1e-06,1,374583294481,1784685748816419818,477354,1784685748816484270,1784685748818000000,cancel,1784685748820000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,209834,0.00393,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567950,1463643949232697347,USUSDT,445,entry,kCancelled,kSell,0.042353,1e-06,9,665101831368,1784685831027106661,335934140,1784685831361944224,1784685831363000000,cancel,1784685831365000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,9,1,480310,0.042335,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567951,1463645328793808899,TACUSDT,411,entry,kCancelled,kBuy,0.003296,1e-06,1,374586217509,1784686160270194403,5514490,1784686160274530786,1784686160276000000,cancel,1784686160278000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,7,1,544998,0.003297,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567952,1463645331142619165,TACUSDT,411,entry,kCancelled,kBuy,0.003305,1e-06,1,374586220398,1784686160635215919,199944342,1784686160834951782,1784686160836000000,cancel,1784686160838000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,1205010,0.003307,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567953,1463645579906789376,UBUSDT,438,entry,kCancelled,kBuy,0.10381,1e-05,2,374586625229,1784686219687901059,457462704,1784686220144475079,1784686220146000000,cancel,1784686220148000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,10,1,469343,0.10381,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567954,1463645720936067072,BTWUSDT,95,entry,kCancelled,kSell,0.06976,1e-06,13,430480953894,1784686253764589092,4050044,1784686253768060446,1784686253770000000,cancel,1784686253771000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,1487013,0.069688,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567955,1463646273485287426,BTWUSDT,95,entry,kCancelled,kSell,0.069443,1e-06,13,430483914474,1784686385506362705,651000,1784686385506662231,1784686385508000000,cancel,1784686385510000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,19737,0.069328,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567956,1463646719432077312,DEXEUSDT,135,entry,kCancelled,kSell,5.387,0.001,7,430486110256,1784686491805336762,23467188,1784686491828479635,1784686491830000000,cancel,1784686491832000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,15,1,460077,5.386,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567957,1463647175776546819,ZBTUSDT,479,entry,kCancelled,kSell,0.1001,1e-05,2,430488451342,1784686600623674281,6913812,1784686600629925191,1784686600631000000,cancel,1784686600633000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,1360236,0.10007,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567958,1463648861505073154,TACUSDT,411,entry,kCancelled,kBuy,0.003293,1e-06,1,374591726725,1784687002537577806,993403,1784687002538005973,1784687002540000000,cancel,1784687002541000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,4,1,1622561,0.003298,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567959,1463649443406032896,BILLUSDT,77,entry,kCancelled,kSell,0.026,1e-05,1,430499902708,1784687141273856985,1085809,1784687141274098300,1784687141276000000,cancel,1784687141277000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,1041112,0.02597,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567960,1463649638101430283,TACUSDT,411,entry,kCancelled,kBuy,0.003304,1e-06,1,374593202034,1784687187282826087,411875441,1784687187693885042,1784687187695000000,cancel,1784687187697000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,4,1,915639,0.003305,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567961,1463650088292855817,1000XECUSDT,494,entry,kCancelled,kBuy,0.007729,1e-06,1,430503319435,1784687295019562212,7927171,1784687295026938077,1784687295029000000,cancel,1784687295030000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,12,1,373025,0.007731,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567962,1463650318723723270,UBUSDT,438,entry,kCancelled,kBuy,0.10412,1e-05,2,374594697291,1784687349708923535,258447293,1784687349966457683,1784687349968000000,cancel,1784687349970000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,1687615,0.10414,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567963,1463650328404176931,UBUSDT,438,entry,kCancelled,kBuy,0.10464,1e-05,2,374594731077,1784687352274427044,946564,1784687352274955264,1784687352276000000,cancel,1784687352278000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,13,1,150546,0.10467,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567964,1463650676581740550,TACUSDT,411,entry,kCancelled,kBuy,0.003341,1e-06,1,374595501770,1784687435286230526,1484357,1784687435286492588,1784687435288000000,cancel,1784687435290000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,2053267,0.003346,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567965,1463650704318672896,TACUSDT,411,entry,kCancelled,kBuy,0.003353,1e-06,1,374595561101,1784687441829130519,71269892,1784687441899279266,1784687441901000000,cancel,1784687441902000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,1296900,0.003355,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567966,1463650969096695817,USUSDT,445,entry,kCancelled,kBuy,0.042991,1e-06,9,665124566362,1784687505027545581,585073,1784687505027594602,1784687505029000000,cancel,1784687505031000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,10,1,167320,0.04302,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567967,1463651305291132937,UBUSDT,438,entry,kCancelled,kSell,0.10558,1e-05,2,374596846687,1784687585181562260,1982799,1784687585182993477,1784687585185000000,cancel,1784687585186000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,480288,0.10557,
